"","Colony_ID","Date","Species","Phenotype","Parameter","Value"
"822","3","May24","Montipora capitata","Susceptible","Fv_Fm",0.573996743
"823","3","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.622572013
"824","3","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.598793965
"825","3","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.611461357
"826","3","May25","Montipora capitata","Susceptible","Fv_Fm",0.570407556
"827","19","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.588089672
"828","19","May24","Montipora capitata","Susceptible","Fv_Fm",0.623842
"829","19","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.612993711
"830","19","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.547468795
"831","19","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.597850018
"832","19","May25","Montipora capitata","Susceptible","Fv_Fm",0.590332146
"833","27","Oct24","Porites compressa","Resistant","Fv_Fm",0.556852041
"834","27","May24","Porites compressa","Resistant","Fv_Fm",0.551084281
"835","27","Jan24","Porites compressa","Resistant","Fv_Fm",0.607159146
"836","27","Sept23","Porites compressa","Resistant","Fv_Fm",0.559236486
"837","27","Jan25","Porites compressa","Resistant","Fv_Fm",0.565836955
"838","27","May25","Porites compressa","Resistant","Fv_Fm",0.535054709
"839","29","Oct24","Porites compressa","Resistant","Fv_Fm",0.569248223
"840","29","May24","Porites compressa","Resistant","Fv_Fm",0.567990159
"841","29","Jan24","Porites compressa","Resistant","Fv_Fm",0.579299337
"842","29","Sept23","Porites compressa","Resistant","Fv_Fm",0.567486602
"843","29","Jan25","Porites compressa","Resistant","Fv_Fm",0.623540525
"844","29","May25","Porites compressa","Resistant","Fv_Fm",0.482719204
"845","41","Oct24","Porites compressa","Susceptible","Fv_Fm",0.534919774
"846","41","May24","Porites compressa","Susceptible","Fv_Fm",0.572676346
"847","41","Jan24","Porites compressa","Susceptible","Fv_Fm",0.588688024
"848","41","Sept23","Porites compressa","Susceptible","Fv_Fm",0.590630158
"849","41","Jan25","Porites compressa","Susceptible","Fv_Fm",NA
"850","41","May25","Porites compressa","Susceptible","Fv_Fm",0.584708303
"851","43","Oct24","Porites compressa","Susceptible","Fv_Fm",0.6081302
"852","43","May24","Porites compressa","Susceptible","Fv_Fm",0.578790994
"853","43","Jan24","Porites compressa","Susceptible","Fv_Fm",0.606804192
"854","43","Sept23","Porites compressa","Susceptible","Fv_Fm",0.61282033
"855","43","Jan25","Porites compressa","Susceptible","Fv_Fm",0.606069061
"856","43","May25","Porites compressa","Susceptible","Fv_Fm",0.560683287
"857","45","Oct24","Porites compressa","Susceptible","Fv_Fm",NA
"858","45","May24","Porites compressa","Susceptible","Fv_Fm",NA
"859","45","Jan24","Porites compressa","Susceptible","Fv_Fm",0.565651149
"860","45","Sept23","Porites compressa","Susceptible","Fv_Fm",0.597953636
"861","45","Jan25","Porites compressa","Susceptible","Fv_Fm",NA
"862","45","May25","Porites compressa","Susceptible","Fv_Fm",NA
"863","201","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.601962902
"864","201","May24","Montipora capitata","Susceptible","Fv_Fm",0.56656598
"865","201","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.63171507
"866","201","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.578960029
"867","201","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.642820382
"868","201","May25","Montipora capitata","Susceptible","Fv_Fm",0.636368339
"869","203","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.632211872
"870","203","May24","Montipora capitata","Susceptible","Fv_Fm",0.602540136
"871","203","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.6246295
"872","203","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.567281075
"873","203","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.605032836
"874","203","May25","Montipora capitata","Susceptible","Fv_Fm",0.596181195
"875","205","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.626516752
"876","205","May24","Montipora capitata","Susceptible","Fv_Fm",0.584081164
"877","205","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.624378887
"878","205","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.579698678
"879","205","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.636373654
"880","205","May25","Montipora capitata","Susceptible","Fv_Fm",0.578218458
"881","209","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.658397609
"882","209","May24","Montipora capitata","Susceptible","Fv_Fm",0.550753743
"883","209","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.624869668
"884","209","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.574270405
"885","209","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.558645406
"886","209","May25","Montipora capitata","Susceptible","Fv_Fm",0.56094602
"887","211","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.623893661
"888","211","May24","Montipora capitata","Susceptible","Fv_Fm",0.60559833
"889","211","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.625779785
"890","211","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.557373241
"891","211","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.615139702
"892","211","May25","Montipora capitata","Susceptible","Fv_Fm",0.603605907
"893","213","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.558006701
"894","213","May24","Montipora capitata","Susceptible","Fv_Fm",0.514707025
"895","213","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.563683428
"896","213","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.630648054
"897","213","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.587367929
"898","213","May25","Montipora capitata","Susceptible","Fv_Fm",0.552463826
"899","219","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.646861008
"900","219","May24","Montipora capitata","Susceptible","Fv_Fm",0.507469239
"901","219","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.597937034
"902","219","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.482257623
"903","219","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.587149347
"904","219","May25","Montipora capitata","Susceptible","Fv_Fm",0.640514448
"905","221","Oct24","Montipora capitata","Susceptible","Fv_Fm",0.618938112
"906","221","May24","Montipora capitata","Susceptible","Fv_Fm",0.579981933
"907","221","Jan24","Montipora capitata","Susceptible","Fv_Fm",0.609899711
"908","221","Sept23","Montipora capitata","Susceptible","Fv_Fm",0.554573125
"909","221","Jan25","Montipora capitata","Susceptible","Fv_Fm",0.569680244
"910","221","May25","Montipora capitata","Susceptible","Fv_Fm",0.596866164
"911","225","Oct24","Porites compressa","Susceptible","Fv_Fm",0.602208043
"912","225","May24","Porites compressa","Susceptible","Fv_Fm",0.585911538
"913","225","Jan24","Porites compressa","Susceptible","Fv_Fm",0.604458963
"914","225","Sept23","Porites compressa","Susceptible","Fv_Fm",0.631545734
"915","225","Jan25","Porites compressa","Susceptible","Fv_Fm",0.609974734
"916","225","May25","Porites compressa","Susceptible","Fv_Fm",0.518995501
"917","233","Oct24","Porites compressa","Susceptible","Fv_Fm",0.552567155
"918","233","May24","Porites compressa","Susceptible","Fv_Fm",0.52413598
"919","233","Jan24","Porites compressa","Susceptible","Fv_Fm",0.571259437
"920","233","Sept23","Porites compressa","Susceptible","Fv_Fm",0.6016014
"921","233","Jan25","Porites compressa","Susceptible","Fv_Fm",0.541708961
"922","233","May25","Porites compressa","Susceptible","Fv_Fm",0.52428785
"923","235","Oct24","Porites compressa","Susceptible","Fv_Fm",0.579476289
"924","235","May24","Porites compressa","Susceptible","Fv_Fm",0.592934907
"925","235","Jan24","Porites compressa","Susceptible","Fv_Fm",0.576232707
"926","235","Sept23","Porites compressa","Susceptible","Fv_Fm",0.657047048
"927","235","Jan25","Porites compressa","Susceptible","Fv_Fm",0.613120716
"928","235","May25","Porites compressa","Susceptible","Fv_Fm",0.588649462
"929","237","Oct24","Porites compressa","Susceptible","Fv_Fm",0.621272983
"930","237","May24","Porites compressa","Susceptible","Fv_Fm",0.621966137
"931","237","Jan24","Porites compressa","Susceptible","Fv_Fm",0.618419884
"932","237","Sept23","Porites compressa","Susceptible","Fv_Fm",0.610840757
"933","237","Jan25","Porites compressa","Susceptible","Fv_Fm",0.557719346
"934","237","May25","Porites compressa","Susceptible","Fv_Fm",0.584369285
"935","239","Oct24","Porites compressa","Susceptible","Fv_Fm",0.602650225
"936","239","May24","Porites compressa","Susceptible","Fv_Fm",0.602034252
"937","239","Jan24","Porites compressa","Susceptible","Fv_Fm",0.591702427
"938","239","Sept23","Porites compressa","Susceptible","Fv_Fm",0.673334976
"939","239","Jan25","Porites compressa","Susceptible","Fv_Fm",0.529269758
"940","239","May25","Porites compressa","Susceptible","Fv_Fm",0.538536688
"941","241","Oct24","Porites compressa","Susceptible","Fv_Fm",0.628522906
"942","241","May24","Porites compressa","Susceptible","Fv_Fm",0.674182656
"943","241","Jan24","Porites compressa","Susceptible","Fv_Fm",0.57805363
"944","241","Sept23","Porites compressa","Susceptible","Fv_Fm",0.572201574
"945","241","Jan25","Porites compressa","Susceptible","Fv_Fm",0.541967353
"946","241","May25","Porites compressa","Susceptible","Fv_Fm",0.532475162
"947","243","Oct24","Porites compressa","Susceptible","Fv_Fm",0.606616828
"948","243","May24","Porites compressa","Susceptible","Fv_Fm",0.62389245
"949","243","Jan24","Porites compressa","Susceptible","Fv_Fm",0.553753412
"950","243","Sept23","Porites compressa","Susceptible","Fv_Fm",0.678521426
"951","243","Jan25","Porites compressa","Susceptible","Fv_Fm",0.650548928
"952","243","May25","Porites compressa","Susceptible","Fv_Fm",0.586327805
"953","247","Oct24","Porites compressa","Susceptible","Fv_Fm",0.593196013
"954","247","May24","Porites compressa","Susceptible","Fv_Fm",0.599518532
"955","247","Jan24","Porites compressa","Susceptible","Fv_Fm",0.611696514
"956","247","Sept23","Porites compressa","Susceptible","Fv_Fm",0.648765228
"957","247","Jan25","Porites compressa","Susceptible","Fv_Fm",0.587003387
"958","247","May25","Porites compressa","Susceptible","Fv_Fm",0.568369011
"959","1","2023-09-14","Montipora capitata","Susceptible","Pmax",0.651642361286896
"960","1","2023-09-14","Montipora capitata","Susceptible","alpha",0.00193542941614206
"961","1","2023-09-14","Montipora capitata","Susceptible","Rd",-0.251503386191273
"962","1","2023-09-14","Montipora capitata","Susceptible","Ik",336.691359474028
"963","1","2023-09-14","Montipora capitata","Susceptible","Pgross",0.400138975095622
"964","19","2023-09-14","Montipora capitata","Susceptible","Pmax",0.844740489170828
"965","19","2023-09-14","Montipora capitata","Susceptible","alpha",0.001900449671746
"966","19","2023-09-14","Montipora capitata","Susceptible","Rd",-0.324928930348658
"967","19","2023-09-14","Montipora capitata","Susceptible","Ik",444.495059106057
"968","19","2023-09-14","Montipora capitata","Susceptible","Pgross",0.519811558822169
"969","2","2023-09-14","Montipora capitata","Resistant","Pmax",0.832101215863504
"970","2","2023-09-14","Montipora capitata","Resistant","alpha",0.00331235147887329
"971","2","2023-09-14","Montipora capitata","Resistant","Rd",-0.286290767331009
"972","2","2023-09-14","Montipora capitata","Resistant","Ik",251.211630520124
"973","2","2023-09-14","Montipora capitata","Resistant","Pgross",0.545810448532494
"974","20","2023-09-14","Montipora capitata","Resistant","Pmax",1.1911807910588
"975","20","2023-09-14","Montipora capitata","Resistant","alpha",0.00461060927493647
"976","20","2023-09-14","Montipora capitata","Resistant","Rd",-0.362484376454006
"977","20","2023-09-14","Montipora capitata","Resistant","Ik",258.356481763512
"978","20","2023-09-14","Montipora capitata","Resistant","Pgross",0.828696414604798
"979","201","2023-09-15","Montipora capitata","Susceptible","Pmax",0.69114092622375
"980","201","2023-09-15","Montipora capitata","Susceptible","alpha",0.00233849594013598
"981","201","2023-09-15","Montipora capitata","Susceptible","Rd",-0.250136059381827
"982","201","2023-09-15","Montipora capitata","Susceptible","Ik",295.549337658273
"983","201","2023-09-15","Montipora capitata","Susceptible","Pgross",0.441004866841923
"984","202","2023-09-15","Montipora capitata","Resistant","Pmax",0.757767025151027
"985","202","2023-09-15","Montipora capitata","Resistant","alpha",0.00238989595220211
"986","202","2023-09-15","Montipora capitata","Resistant","Rd",-0.283086657935998
"987","202","2023-09-15","Montipora capitata","Resistant","Ik",317.071136278046
"988","202","2023-09-15","Montipora capitata","Resistant","Pgross",0.474680367215029
"989","203","2023-09-15","Montipora capitata","Susceptible","Pmax",1.02336089521317
"990","203","2023-09-15","Montipora capitata","Susceptible","alpha",0.0030638588069043
"991","203","2023-09-15","Montipora capitata","Susceptible","Rd",-0.343355412594264
"992","203","2023-09-15","Montipora capitata","Susceptible","Ik",334.010461874765
"993","203","2023-09-15","Montipora capitata","Susceptible","Pgross",0.680005482618909
"994","204","2023-09-15","Montipora capitata","Resistant","Pmax",1.44360572763338
"995","204","2023-09-15","Montipora capitata","Resistant","alpha",0.00272317995696747
"996","204","2023-09-15","Montipora capitata","Resistant","Rd",-0.350733094421782
"997","204","2023-09-15","Montipora capitata","Resistant","Ik",530.117638366058
"998","204","2023-09-15","Montipora capitata","Resistant","Pgross",1.0928726332116
"999","205","2023-09-15","Montipora capitata","Susceptible","Pmax",0.850419995696354
"1000","205","2023-09-15","Montipora capitata","Susceptible","alpha",0.00194328798791964
"1001","205","2023-09-15","Montipora capitata","Susceptible","Rd",-0.246151589956318
"1002","205","2023-09-15","Montipora capitata","Susceptible","Ik",437.619128499198
"1003","205","2023-09-15","Montipora capitata","Susceptible","Pgross",0.604268405740036
"1004","206","2023-09-15","Montipora capitata","Resistant","Pmax",0.735986925772125
"1005","206","2023-09-15","Montipora capitata","Resistant","alpha",0.00218936509757781
"1006","206","2023-09-15","Montipora capitata","Resistant","Rd",-0.244720572840083
"1007","206","2023-09-15","Montipora capitata","Resistant","Ik",336.164546784079
"1008","206","2023-09-15","Montipora capitata","Resistant","Pgross",0.491266352932041
"1009","209","2023-09-15","Montipora capitata","Susceptible","Pmax",0.771844913833793
"1010","209","2023-09-15","Montipora capitata","Susceptible","alpha",0.00205910019747111
"1011","209","2023-09-15","Montipora capitata","Susceptible","Rd",-0.175532625261491
"1012","209","2023-09-15","Montipora capitata","Susceptible","Ik",374.845728625415
"1013","209","2023-09-15","Montipora capitata","Susceptible","Pgross",0.596312288572302
"1014","210","2023-09-15","Montipora capitata","Resistant","Pmax",1.10627077526962
"1015","210","2023-09-15","Montipora capitata","Resistant","alpha",0.00502692729235306
"1016","210","2023-09-15","Montipora capitata","Resistant","Rd",-0.409987730020938
"1017","210","2023-09-15","Montipora capitata","Resistant","Ik",220.068982686993
"1018","210","2023-09-15","Montipora capitata","Resistant","Pgross",0.696283045248679
"1019","211","2023-09-14","Montipora capitata","Susceptible","Pmax",0.518957744888856
"1020","211","2023-09-14","Montipora capitata","Susceptible","alpha",0.00163822734355796
"1021","211","2023-09-14","Montipora capitata","Susceptible","Rd",-0.134303349360123
"1022","211","2023-09-14","Montipora capitata","Susceptible","Ik",316.780053104086
"1023","211","2023-09-14","Montipora capitata","Susceptible","Pgross",0.384654395528733
"1024","212","2023-09-14","Montipora capitata","Resistant","Pmax",0.551605624049844
